"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"UBE2A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.16863877863731,6.31396646330219,13.8559739957714,0.00178773866302537,0.0128736056218915,"Normal_higher"
"CEP126","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.69107089604664,3.16685305808343,13.8061021446189,0.00179499866359922,0.0129196858247642,"ER_Positive_higher"
"PML","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.47008999028075,3.90545004550371,13.7754309922197,0.00179660981707207,0.0129250831854269,"Normal_higher"
"CFAP43","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.87750321805264,1.99202861936911,13.6230150289406,0.00179817132290728,0.0129301183722422,"ER_Positive_higher"
"CTD-2033D15.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.21402620172562,2.53114000998551,13.4795867846481,0.00180064143130555,0.0129416790994264,"ER_Positive_higher"
"FAM8A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.4980243111231,3.92987332023968,13.8231711667845,0.00180161279521773,0.0129424620477896,"ER_Positive_higher"
"CD27","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.3573764431167,-1.06517701035748,12.3401123363969,0.00180639600789915,0.0129706147801639,"ER_Positive_higher"
"TRMU","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.18222908336107,3.59685988569716,13.7175487072019,0.00181704083518411,0.0130408090930693,"Normal_higher"
"ID1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.76318937719213,5.00053096647661,13.7507946916289,0.00182047057391527,0.0130564588989333,"Normal_higher"
"KLHL21","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.52314291182153,3.56271943775267,13.6775149141861,0.00182154151530733,0.0130564588989333,"Normal_higher"
"PRSS8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.46821000806106,7.2784173391803,13.7879805988009,0.00182183147426976,0.0130564588989333,"Normal_higher"
"PLIN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.53340746618081,6.26992187763013,13.771356892791,0.00183214467925988,0.0131241027215527,"Normal_higher"
"CNOT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.11977160572145,4.08650496644664,13.7348018505187,0.00183332429469071,0.0131262870660417,"Normal_higher"
"IQCJ-SCHIP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.39729688950682,-0.362171015414478,13.0340581588937,0.00183587723597791,0.0131382974155081,"Normal_higher"
"MAD2L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.52688449986117,5.47725520276398,13.7552178756652,0.00184044393518459,0.0131647007317994,"Normal_higher"
"BAZ1A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.4229656903588,6.06718708134295,13.7530433940884,0.00184203710295254,0.0131652072447322,"Normal_higher"
"AC007325.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.65770913185006,0.885417967903974,12.5274329843139,0.00184226928859449,0.0131652072447322,"ER_Positive_higher"
"CTC-479C5.12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.45076201815771,1.57177471283684,12.7737572447204,0.00184318136058251,0.0131654558202103,"Normal_higher"
"CTB-179K24.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.7675949058291,-0.668511387765063,12.38645846657,0.00184922565009114,0.0132023450670398,"ER_Positive_higher"
"LIX1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.54225822655149,1.46494431852216,12.9050402345541,0.00185050232935717,0.0132051775828165,"Normal_higher"
"SPATA4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.96651606186232,0.948709919733298,13.0835181802996,0.00185307144741504,0.0132172258609113,"ER_Positive_higher"
"RBM7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.70010550515483,4.88504701249192,13.7145704370433,0.00185543352574093,0.0132263460332883,"Normal_higher"
"RAP2B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.78968946700424,4.40948969558085,13.6883074085071,0.00185611279710169,0.0132263460332883,"Normal_higher"
"SLC39A14","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.04127700116842,3.78409848617475,13.5964529707042,0.00185777030957025,0.0132318742457147,"Normal_higher"
"LMNB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.27799690036209,2.7454794359737,13.4576277657442,0.00186030759929482,0.013237874382937,"Normal_higher"
"CFAP45","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.64107100921435,1.60908314620465,13.3890181816273,0.00186073374971022,0.013237874382937,"ER_Positive_higher"
"S100A4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.11562863091452,5.02550768832489,13.7000484352431,0.00186125907563118,0.013237874382937,"Normal_higher"
"RP11-739L10.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.34436476212644,-0.529421005186438,12.2572187176828,0.0018632705192217,0.0132459027389673,"ER_Positive_higher"
"DCTN6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.3195125217873,6.02752112771045,13.7076837527487,0.00186626821684038,0.0132609314063085,"Normal_higher"
"ACOX2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.85422601561,3.6371384728671,13.6494561490538,0.00187375282462129,0.0133078128911934,"ER_Positive_higher"
"VMAC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.44538123693389,3.22822355015426,13.6498977801931,0.00187750055589379,0.0133242670805401,"ER_Positive_higher"
"GAS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.3077241705078,-0.269504147603987,12.9212281310177,0.00187784533053524,0.0133242670805401,"Normal_higher"
"SLITRK4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.50001499498576,0.635778473381829,12.4917589812297,0.00188030377874131,0.0133354058636913,"ER_Positive_higher"
"ZNF213-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.34785672933528,3.34484069834964,13.6470029430624,0.00188264354844892,0.0133456928349423,"ER_Positive_higher"
"ELOVL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.20630850434459,5.73136402458853,13.6697824284809,0.00188684829505324,0.0133691843077734,"Normal_higher"
"MSX2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.66590749143976,3.59901794411621,13.654170645467,0.00189000906584266,0.0133835950560956,"ER_Positive_higher"
"RASGEF1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.06745904203323,2.27998598078484,13.0407276834456,0.00189084695408855,0.0133835950560956,"Normal_higher"
"EIF5A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.70927379420415,8.27243981850705,13.6559495943049,0.00189155761404536,0.0133835950560956,"Normal_higher"
"LAYN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.35560650257077,-0.180322728975155,12.891944404873,0.0018931708029181,0.0133875170730876,"Normal_higher"
"C18orf32","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.35584880247121,5.73101737955347,13.6556617898163,0.00189389609823183,0.0133875170730876,"ER_Positive_higher"
"MCF2L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.19013637059425,3.27469192176623,13.6255232145168,0.00189680049110616,0.0134017349199765,"ER_Positive_higher"
"FAM220A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.68138802967934,3.32773518996724,13.6100304738468,0.00190454351513541,0.0134501103678292,"ER_Positive_higher"
"ZNF480","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.19365533367674,3.88050621999846,13.5724235898538,0.00191176038561492,0.0134947262967653,"Normal_higher"
"BCOR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.78359880457797,3.19073649174608,13.5623132313431,0.00192695423128925,0.0135955816403187,"ER_Positive_higher"
"TSHZ1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.91637820160061,2.4942236846892,13.4849479538965,0.00193066057946044,0.0136119085640131,"ER_Positive_higher"
"ZNF10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.30779706272827,3.30144041264975,13.5678261448077,0.00193108238373984,0.0136119085640131,"ER_Positive_higher"
"ARHGEF6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.49444625516691,2.4931156229879,13.4828808864707,0.00193454722370709,0.0136299296648696,"ER_Positive_higher"
"CYP7B1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.57893252145125,2.72221742917613,12.7011129575969,0.00194132351276984,0.0136712538508385,"Normal_higher"
"DIS3L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.21854336558156,2.74659216606252,13.4795131907491,0.00194471803356054,0.0136887352390445,"ER_Positive_higher"
"TPSG1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.20289256492688,2.81854815903572,12.6573518116063,0.00195164996381068,0.0137290365312009,"ER_Positive_higher"
"AHSA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.1722359784194,6.3004441686337,13.550755343121,0.00195227320301078,0.0137290365312009,"Normal_higher"
"ELOVL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.34118321856922,2.95170748094695,13.4537344281663,0.00195772975498498,0.0137609603901918,"ER_Positive_higher"
"PLPPR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.35600059766477,0.470540832310153,12.575376148877,0.00196224692049642,0.0137836975393435,"ER_Positive_higher"
"DEPTOR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.18264219760303,4.04049814605656,13.5314443345109,0.00196280146875306,0.0137836975393435,"ER_Positive_higher"
"PSMC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.66848374624356,6.57293793414092,13.5286583973253,0.00196482941349893,0.0137914850366597,"Normal_higher"
"CCDC144NL-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.86541745225233,0.8550968181497,12.6960325339377,0.00196730524823396,0.0138024076017985,"ER_Positive_higher"
"TMSB10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.01176244887867,11.8795490120736,13.4994196535849,0.00197852656675798,0.0138741855855336,"Normal_higher"
"C9orf116","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.34506179206339,5.18307337240749,13.5054569908883,0.00197938504288848,0.0138741855855336,"ER_Positive_higher"
"RP11-360L9.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.77567181029304,-0.558887967813346,12.2079319380205,0.00198129071157547,0.0138810596212013,"ER_Positive_higher"
"NEBL-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.2953483676214,1.80150305293964,13.241653119688,0.00198590455572723,0.0138956597319044,"ER_Positive_higher"
"POLDIP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12443905924556,4.55257390424291,13.4793691030848,0.00198614867299273,0.0138956597319044,"Normal_higher"
"SMAD7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.60663320034838,3.67869897927079,13.4850953223605,0.00198615247050943,0.0138956597319044,"ER_Positive_higher"
"ELL3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.03965908602464,1.72340027422583,13.081362364939,0.00199380653273998,0.0139427095232194,"ER_Positive_higher"
"UNC5A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.22150389497098,0.744779746766126,12.2437382101992,0.00199493945586795,0.0139441343335866,"ER_Positive_higher"
"DOPEY2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.98060546188925,4.09261514235063,13.4706297230017,0.00199770527239995,0.0139569660255615,"ER_Positive_higher"
"PIP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.40944276144437,10.6198074882035,13.4583746653604,0.00200270516460729,0.0139853868800659,"ER_Positive_higher"
"CTD-2139B15.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.57701601367432,1.14068209888411,12.5397385952947,0.00200407017406695,0.0139868704754447,"Normal_higher"
"FABP7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.08578080233276,4.85808226008036,12.9255890970214,0.00200478166140344,0.0139868704754447,"Normal_higher"
"PCAT7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.51151419743074,0.496830294585265,12.2334583092688,0.00200706017953509,0.0139934570732753,"ER_Positive_higher"
"MAP2K2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.48714413672874,4.40213567634675,13.4292953452082,0.00200759066294141,0.0139934570732753,"Normal_higher"
"SMCR5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.09306660665649,2.60470392382471,12.6984784154413,0.002008955323268,0.0139964682155445,"Normal_higher"
"RP4-612B15.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.43613742926281,0.00304169626175366,12.7145671977013,0.00201139209474809,0.0139988790421303,"Normal_higher"
"AGXT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.52102624440187,0.836589601767515,12.700912114399,0.00201188404026934,0.0139988790421303,"Normal_higher"
"DPYSL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.19914662267069,3.34874044402454,13.213788185894,0.00201252736273145,0.0139988790421303,"Normal_higher"
"CHTOP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.0702466257898,6.17213437651264,13.4446932750766,0.00201368556780891,0.0139988790421303,"Normal_higher"
"F3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.13134214417743,4.50596444093975,13.3994357796108,0.00201396547290994,0.0139988790421303,"Normal_higher"
"B4GALT5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.13145245552954,3.80334231608759,13.3851355438869,0.0020169890313979,0.0140046021033314,"Normal_higher"
"GPC3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.31965530585882,1.4796320670622,13.0436921616124,0.00201718612031724,0.0140046021033314,"ER_Positive_higher"
"SLC38A10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.16900396727517,4.64649527918426,13.4391773908668,0.00201758844188729,0.0140046021033314,"ER_Positive_higher"
"RP11-386G11.10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.97244777323436,1.65963213191084,12.5870094405153,0.00202089054547477,0.0140210376402866,"Normal_higher"
"EVPL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.06520559863804,2.78803641985867,13.3621400900918,0.00202451546967791,0.0140334103074099,"ER_Positive_higher"
"LINC00882","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.95709659723463,0.939424427977563,12.8046861110674,0.00202454410045595,0.0140334103074099,"ER_Positive_higher"
"DEF6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.73960427072968,2.65485437171515,13.3253863821675,0.00203393725529938,0.0140920112605161,"ER_Positive_higher"
"RP11-473M20.5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.43587762111977,-0.194114551671055,11.9389285561212,0.0020480063086646,0.0141829398588508,"ER_Positive_higher"
"CLIP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.34729193550097,0.885987534136128,12.4741635064664,0.00205036267884396,0.0141927088198392,"Normal_higher"
"TYMP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.59367899841053,7.68297637085253,13.3762951548695,0.00205226676160074,0.0141993394611998,"Normal_higher"
"CFAP157","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.91677421097579,2.53130640561674,13.2416895463795,0.00205613547096723,0.0142195506971453,"ER_Positive_higher"
"FMO4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.177183315698,1.66319436421197,13.0792540821309,0.00205974615735976,0.0142331848521918,"ER_Positive_higher"
"YPEL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.00738865876084,5.76504231029698,13.3637581094543,0.00206183570045394,0.0142331848521918,"ER_Positive_higher"
"CDKN2B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.44012297195914,2.80257557541592,13.1025651610156,0.00206194978919364,0.0142331848521918,"Normal_higher"
"ZDHHC18","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.37353981909223,2.25768619160639,12.9367295453619,0.00206234612052503,0.0142331848521918,"Normal_higher"
"CAST","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.45697676832972,7.21687317577478,13.3588970554355,0.00206320892556862,0.0142331848521918,"Normal_higher"
"TRIM24","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.57996162202747,3.52750355181957,13.3421899872702,0.00206413696866819,0.0142331848521918,"ER_Positive_higher"
"ARHGAP24","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.37354895970723,0.428436119457382,12.5552754121471,0.0020656795377735,0.0142331848521918,"Normal_higher"
