pert_id,pert_iname,cell_lines_tested.x,median_cellline_score,mean_cellline_score,best_cellline_score,worst_cellline_score,compound_rank,cell_lines_tested.y,positive_cell_lines,negative_cell_lines,consistent_reversal,robust_rank
BRD-K16118047,SA-427543,1,0.13716648156699995,0.13716648156699995,0.13716648156699995,0.13716648156699995,1805,1,1,0,TRUE,1780
BRD-K32247306,primidone,1,0.13701560938184623,0.13701560938184623,0.13701560938184623,0.13701560938184623,1806,1,1,0,TRUE,1781
BRD-K76595177,BRD-K76595177,1,0.1369967526841505,0.1369967526841505,0.1369967526841505,0.1369967526841505,1807,1,1,0,TRUE,1782
BRD-U06594984,BL-074,1,0.1369514947933122,0.1369514947933122,0.1369514947933122,0.1369514947933122,1808,1,1,0,TRUE,1783
BRD-K16336526,capsaicin,1,0.13691096027324628,0.13691096027324628,0.13691096027324628,0.13691096027324628,1809,1,1,0,TRUE,1784
BRD-K70507123,doxofylline,1,0.13666491844088927,0.13666491844088927,0.13666491844088927,0.13666491844088927,1810,1,1,0,TRUE,1785
BRD-K83289131,CAY-10618,1,0.1365485224324868,0.1365485224324868,0.1365485224324868,0.1365485224324868,1811,1,1,0,TRUE,1786
BRD-K69406317,BRD-K69406317,1,0.13629447998445404,0.13629447998445404,0.13629447998445404,0.13629447998445404,1812,1,1,0,TRUE,1787
BRD-K11196887,norfloxacin,1,0.13620365932152606,0.13620365932152606,0.13620365932152606,0.13620365932152606,1813,1,1,0,TRUE,1788
BRD-K74765201,tomelukast,1,0.1361750876953454,0.1361750876953454,0.1361750876953454,0.1361750876953454,1814,1,1,0,TRUE,1789
BRD-U44618005,WH-4023,1,0.13608493913881514,0.13608493913881514,0.13608493913881514,0.13608493913881514,1815,1,1,0,TRUE,1790
BRD-K99622919,butacaine,1,0.13604718349817285,0.13604718349817285,0.13604718349817285,0.13604718349817285,1816,1,1,0,TRUE,1791
BRD-K93760529,BRD-K93760529,1,0.13600786876168064,0.13600786876168064,0.13600786876168064,0.13600786876168064,1817,1,1,0,TRUE,1792
BRD-K25373946,BRD-K25373946,1,0.13595309304706216,0.13595309304706216,0.13595309304706216,0.13595309304706216,1818,1,1,0,TRUE,1793
BRD-K05932219,SA-1919551,1,0.13581743505474142,0.13581743505474142,0.13581743505474142,0.13581743505474142,1819,1,1,0,TRUE,1794
BRD-K74927006,cinnarizine,1,0.1357852177400648,0.1357852177400648,0.1357852177400648,0.1357852177400648,1820,1,1,0,TRUE,1795
BRD-K71035033,masitinib,5,0.1356781519406532,0.18020691522114082,0.36861141382912666,0.11412024659652918,1821,5,5,0,TRUE,1796
BRD-K63841267,SA-247582,1,0.13561820982218786,0.13561820982218786,0.13561820982218786,0.13561820982218786,1822,1,1,0,TRUE,1797
BRD-K60274257,dephostatin,1,0.13560303909198046,0.13560303909198046,0.13560303909198046,0.13560303909198046,1823,1,1,0,TRUE,1798
BRD-K72343629,BRD-K72343629,1,0.13542231956510914,0.13542231956510914,0.13542231956510914,0.13542231956510914,1824,1,1,0,TRUE,1799
BRD-K53545112,CNQX,1,0.13520586751952177,0.13520586751952177,0.13520586751952177,0.13520586751952177,1825,1,1,0,TRUE,1800
BRD-K63181962,BRD-K63181962,1,0.13506629342067009,0.13506629342067009,0.13506629342067009,0.13506629342067009,1826,1,1,0,TRUE,1801
BRD-K46170844,BRD-K46170844,1,0.13461456574160133,0.13461456574160133,0.13461456574160133,0.13461456574160133,1828,1,1,0,TRUE,1802
BRD-A43974575,tranylcypromine,1,0.13460370276565037,0.13460370276565037,0.13460370276565037,0.13460370276565037,1829,1,1,0,TRUE,1803
BRD-A57107094,BRD-A57107094,1,0.13447849286263852,0.13447849286263852,0.13447849286263852,0.13447849286263852,1830,1,1,0,TRUE,1804
BRD-K26739552,fenspiride,1,0.13438029186393813,0.13438029186393813,0.13438029186393813,0.13438029186393813,1831,1,1,0,TRUE,1805
BRD-K14204120,ranitidine,1,0.13414821866451068,0.13414821866451068,0.13414821866451068,0.13414821866451068,1832,1,1,0,TRUE,1806
BRD-A67438293,treprostinil,1,0.1340809122607796,0.1340809122607796,0.1340809122607796,0.1340809122607796,1833,1,1,0,TRUE,1807
BRD-K35920785,BRD-K35920785,1,0.1340606130780238,0.1340606130780238,0.1340606130780238,0.1340606130780238,1834,1,1,0,TRUE,1808
BRD-A98444709,BRD-A98444709,1,0.13404364517935455,0.13404364517935455,0.13404364517935455,0.13404364517935455,1835,1,1,0,TRUE,1809
BRD-K89209981,BRD-K89209981,1,0.13401776282523756,0.13401776282523756,0.13401776282523756,0.13401776282523756,1836,1,1,0,TRUE,1810
BRD-K05520923,BRD-K05520923,1,0.13398000832218465,0.13398000832218465,0.13398000832218465,0.13398000832218465,1837,1,1,0,TRUE,1811
BRD-K07521754,BRD-K07521754,1,0.13397455336167255,0.13397455336167255,0.13397455336167255,0.13397455336167255,1838,1,1,0,TRUE,1812
BRD-K30836161,BRD-K30836161,1,0.13393717107323952,0.13393717107323952,0.13393717107323952,0.13393717107323952,1839,1,1,0,TRUE,1813
BRD-A12560204,nitrendipine,1,0.13393149984393446,0.13393149984393446,0.13393149984393446,0.13393149984393446,1840,1,1,0,TRUE,1814
BRD-K56489029,BRD-K56489029,1,0.1338557790763463,0.1338557790763463,0.1338557790763463,0.1338557790763463,1842,1,1,0,TRUE,1815
BRD-K22563530,SA-1456751,1,0.13357958179298973,0.13357958179298973,0.13357958179298973,0.13357958179298973,1843,1,1,0,TRUE,1816
BRD-A53077924,tianeptine,1,0.13348409349821164,0.13348409349821164,0.13348409349821164,0.13348409349821164,1844,1,1,0,TRUE,1817
BRD-K24677486,BRD-K24677486,1,0.13335675113820614,0.13335675113820614,0.13335675113820614,0.13335675113820614,1845,1,1,0,TRUE,1818
BRD-K73285375,BRD-K73285375,1,0.1330063365859601,0.1330063365859601,0.1330063365859601,0.1330063365859601,1847,1,1,0,TRUE,1819
BRD-K25379780,BRD-K25379780,1,0.13283425220983833,0.13283425220983833,0.13283425220983833,0.13283425220983833,1848,1,1,0,TRUE,1820
BRD-K36031023,BRD-K36031023,1,0.1327192355181282,0.1327192355181282,0.1327192355181282,0.1327192355181282,1849,1,1,0,TRUE,1821
BRD-A20348246,chlormezanone,1,0.13268316189664892,0.13268316189664892,0.13268316189664892,0.13268316189664892,1850,1,1,0,TRUE,1822
BRD-K82580504,BRD-K82580504,1,0.13238503595918674,0.13238503595918674,0.13238503595918674,0.13238503595918674,1851,1,1,0,TRUE,1823
BRD-K03954795,BRD-K03954795,1,0.1319423114042992,0.1319423114042992,0.1319423114042992,0.1319423114042992,1852,1,1,0,TRUE,1824
BRD-K71172276,BRD-K71172276,1,0.1318935054470486,0.1318935054470486,0.1318935054470486,0.1318935054470486,1853,1,1,0,TRUE,1825
BRD-K71322910,ST-012525,1,0.13169486286744547,0.13169486286744547,0.13169486286744547,0.13169486286744547,1854,1,1,0,TRUE,1826
BRD-K33116223,BRD-K33116223,1,0.13156590313521982,0.13156590313521982,0.13156590313521982,0.13156590313521982,1855,1,1,0,TRUE,1827
BRD-K92984783,melperone,1,0.13148872114979188,0.13148872114979188,0.13148872114979188,0.13148872114979188,1856,1,1,0,TRUE,1828
BRD-K32412559,morphothebaine,1,0.13141745196462454,0.13141745196462454,0.13141745196462454,0.13141745196462454,1857,1,1,0,TRUE,1829
BRD-K43880650,BRD-K43880650,1,0.13141668197405168,0.13141668197405168,0.13141668197405168,0.13141668197405168,1858,1,1,0,TRUE,1830
BRD-K76359782,eseroline,1,0.13131618582779145,0.13131618582779145,0.13131618582779145,0.13131618582779145,1859,1,1,0,TRUE,1831
BRD-K92678294,irilin-a,1,0.13115236187378132,0.13115236187378132,0.13115236187378132,0.13115236187378132,1860,1,1,0,TRUE,1832
BRD-K67808578,BRD-K67808578,1,0.13113670279731662,0.13113670279731662,0.13113670279731662,0.13113670279731662,1861,1,1,0,TRUE,1833
BRD-K74486276,BRD-K74486276,1,0.13056799948514589,0.13056799948514589,0.13056799948514589,0.13056799948514589,1862,1,1,0,TRUE,1834
BRD-K76018977,cefotaxime,1,0.1305659483101078,0.1305659483101078,0.1305659483101078,0.1305659483101078,1863,1,1,0,TRUE,1835
BRD-A81416315,BRD-A81416315,1,0.13046137894005755,0.13046137894005755,0.13046137894005755,0.13046137894005755,1864,1,1,0,TRUE,1836
BRD-A33070992,bacampicilline,1,0.13040831558375515,0.13040831558375515,0.13040831558375515,0.13040831558375515,1865,1,1,0,TRUE,1837
BRD-A85280935,quinpirole,1,0.1303496113255684,0.1303496113255684,0.1303496113255684,0.1303496113255684,1866,1,1,0,TRUE,1838
BRD-K78559095,BRD-K78559095,1,0.13025675625135277,0.13025675625135277,0.13025675625135277,0.13025675625135277,1867,1,1,0,TRUE,1839
BRD-K49814456,BRD-K49814456,1,0.1301182161732769,0.1301182161732769,0.1301182161732769,0.1301182161732769,1868,1,1,0,TRUE,1840
BRD-K11432829,SA-1919875,1,0.13011250728667645,0.13011250728667645,0.13011250728667645,0.13011250728667645,1869,1,1,0,TRUE,1841
BRD-K57037351,BRD-K57037351,1,0.13007879369941147,0.13007879369941147,0.13007879369941147,0.13007879369941147,1870,1,1,0,TRUE,1842
BRD-K70711508,BRD-K70711508,1,0.13007315549517207,0.13007315549517207,0.13007315549517207,0.13007315549517207,1871,1,1,0,TRUE,1843
BRD-A85424553,thioperamide,1,0.12979224109035195,0.12979224109035195,0.12979224109035195,0.12979224109035195,1872,1,1,0,TRUE,1844
BRD-K38775274,dexamethasone,1,0.12978864703133247,0.12978864703133247,0.12978864703133247,0.12978864703133247,1873,1,1,0,TRUE,1845
BRD-K00206590,P-1075,1,0.12967156217693454,0.12967156217693454,0.12967156217693454,0.12967156217693454,1874,1,1,0,TRUE,1846
BRD-K56450018,BRD-K56450018,1,0.12958797744695272,0.12958797744695272,0.12958797744695272,0.12958797744695272,1875,1,1,0,TRUE,1847
BRD-A47065382,huperzine-a,1,0.1295491511085694,0.1295491511085694,0.1295491511085694,0.1295491511085694,1876,1,1,0,TRUE,1848
BRD-K64835161,ML-167,1,0.12943576253441813,0.12943576253441813,0.12943576253441813,0.12943576253441813,1877,1,1,0,TRUE,1849
BRD-K46255436,SA-1463787,1,0.12914649412136986,0.12914649412136986,0.12914649412136986,0.12914649412136986,1879,1,1,0,TRUE,1850
BRD-K48950795,BRD-K48950795,1,0.12908087067130436,0.12908087067130436,0.12908087067130436,0.12908087067130436,1880,1,1,0,TRUE,1851
BRD-K31856043,BRD-K31856043,1,0.129078636568489,0.129078636568489,0.129078636568489,0.129078636568489,1881,1,1,0,TRUE,1852
BRD-K09485525,GANT-61,1,0.12907095684872305,0.12907095684872305,0.12907095684872305,0.12907095684872305,1882,1,1,0,TRUE,1853
BRD-K34094942,SA-90544,1,0.12885701100588098,0.12885701100588098,0.12885701100588098,0.12885701100588098,1883,1,1,0,TRUE,1854
BRD-A24397426,nadifloxacin,1,0.12884324079120008,0.12884324079120008,0.12884324079120008,0.12884324079120008,1884,1,1,0,TRUE,1855
BRD-K91263825,nortriptyline,1,0.12843762577425022,0.12843762577425022,0.12843762577425022,0.12843762577425022,1885,1,1,0,TRUE,1856
BRD-K61053657,BRD-K61053657,1,0.12841376037415253,0.12841376037415253,0.12841376037415253,0.12841376037415253,1886,1,1,0,TRUE,1857
BRD-K73118655,BRD-K73118655,1,0.12841314113708818,0.12841314113708818,0.12841314113708818,0.12841314113708818,1887,1,1,0,TRUE,1858
BRD-K58214070,BRD-K58214070,1,0.12839984944462657,0.12839984944462657,0.12839984944462657,0.12839984944462657,1888,1,1,0,TRUE,1859
BRD-K84106030,BRD-K84106030,1,0.12813104356011165,0.12813104356011165,0.12813104356011165,0.12813104356011165,1889,1,1,0,TRUE,1860
BRD-A54236247,ephedrine-(racemic),1,0.12800320759830858,0.12800320759830858,0.12800320759830858,0.12800320759830858,1890,1,1,0,TRUE,1861
BRD-A25337146,AT-SUMO-1,1,0.12798920795331792,0.12798920795331792,0.12798920795331792,0.12798920795331792,1891,1,1,0,TRUE,1862
BRD-A34309505,zopiclone,1,0.1279425480867275,0.1279425480867275,0.1279425480867275,0.1279425480867275,1892,1,1,0,TRUE,1863
BRD-K12683703,BRD-K12683703,1,0.1277250553520747,0.1277250553520747,0.1277250553520747,0.1277250553520747,1893,1,1,0,TRUE,1864
BRD-K98404142,BRD-K98404142,1,0.1276121058640819,0.1276121058640819,0.1276121058640819,0.1276121058640819,1895,1,1,0,TRUE,1865
BRD-K96037667,norethindrone,1,0.12759982555975996,0.12759982555975996,0.12759982555975996,0.12759982555975996,1896,1,1,0,TRUE,1866
BRD-A22713669,BVT-948,1,0.12758896437622896,0.12758896437622896,0.12758896437622896,0.12758896437622896,1897,1,1,0,TRUE,1867
BRD-K93899689,BRD-K93899689,1,0.12754474968250998,0.12754474968250998,0.12754474968250998,0.12754474968250998,1898,1,1,0,TRUE,1868
BRD-K41797142,BRD-K41797142,1,0.12749707616171482,0.12749707616171482,0.12749707616171482,0.12749707616171482,1899,1,1,0,TRUE,1869
BRD-K43009525,BRD-K43009525,1,0.1274939508025142,0.1274939508025142,0.1274939508025142,0.1274939508025142,1900,1,1,0,TRUE,1870
BRD-K62242359,BRD-K62242359,1,0.12737387190012364,0.12737387190012364,0.12737387190012364,0.12737387190012364,1901,1,1,0,TRUE,1871
BRD-K53032901,BRD-K53032901,1,0.12737132171869645,0.12737132171869645,0.12737132171869645,0.12737132171869645,1902,1,1,0,TRUE,1872
BRD-K57019930,BRD-K57019930,1,0.1273672523029843,0.1273672523029843,0.1273672523029843,0.1273672523029843,1903,1,1,0,TRUE,1873
BRD-K07452532,BRD-K07452532,1,0.127311440924391,0.127311440924391,0.127311440924391,0.127311440924391,1904,1,1,0,TRUE,1874
BRD-K32795028,1-benzylimidazole,1,0.12719576520763382,0.12719576520763382,0.12719576520763382,0.12719576520763382,1905,1,1,0,TRUE,1875
BRD-K41845021,BRD-K41845021,1,0.12710582000311332,0.12710582000311332,0.12710582000311332,0.12710582000311332,1906,1,1,0,TRUE,1876
BRD-K21387011,BRD-K21387011,1,0.12702707452738823,0.12702707452738823,0.12702707452738823,0.12702707452738823,1907,1,1,0,TRUE,1877
BRD-K28667196,fillalbin,1,0.12691102797756132,0.12691102797756132,0.12691102797756132,0.12691102797756132,1908,1,1,0,TRUE,1878
BRD-K77690805,BRD-K77690805,1,0.12685482226175226,0.12685482226175226,0.12685482226175226,0.12685482226175226,1909,1,1,0,TRUE,1879
BRD-K94144010,cotinine,1,0.1267190823573508,0.1267190823573508,0.1267190823573508,0.1267190823573508,1910,1,1,0,TRUE,1880
BRD-K82225283,isosorbide,1,0.12669983427459103,0.12669983427459103,0.12669983427459103,0.12669983427459103,1911,1,1,0,TRUE,1881
BRD-K21237738,BRD-K21237738,1,0.12667418827255447,0.12667418827255447,0.12667418827255447,0.12667418827255447,1912,1,1,0,TRUE,1882
BRD-K06476055,BRD-K06476055,1,0.126432478282007,0.126432478282007,0.126432478282007,0.126432478282007,1913,1,1,0,TRUE,1883
BRD-A71799696,BH3I-1,1,0.12642790400927037,0.12642790400927037,0.12642790400927037,0.12642790400927037,1914,1,1,0,TRUE,1884
BRD-A13807286,HA-14-1,1,0.12632896697906404,0.12632896697906404,0.12632896697906404,0.12632896697906404,1915,1,1,0,TRUE,1885
BRD-K22828899,TUL-XXI039,1,0.1263165127839513,0.1263165127839513,0.1263165127839513,0.1263165127839513,1916,1,1,0,TRUE,1886
BRD-K85015012,NNC-05-2090,1,0.12624592208445293,0.12624592208445293,0.12624592208445293,0.12624592208445293,1917,1,1,0,TRUE,1887
BRD-A34578416,ambrisentan,1,0.12622125931301184,0.12622125931301184,0.12622125931301184,0.12622125931301184,1918,1,1,0,TRUE,1888
BRD-K43068349,AMG-9810,1,0.12621580129712956,0.12621580129712956,0.12621580129712956,0.12621580129712956,1919,1,1,0,TRUE,1889
BRD-K84036904,testosterone,1,0.12616729976706903,0.12616729976706903,0.12616729976706903,0.12616729976706903,1920,1,1,0,TRUE,1890
BRD-K18316707,O-1918,1,0.12613691250693296,0.12613691250693296,0.12613691250693296,0.12613691250693296,1921,1,1,0,TRUE,1891
BRD-K81514393,BRD-K81514393,1,0.12604121463876333,0.12604121463876333,0.12604121463876333,0.12604121463876333,1922,1,1,0,TRUE,1892
BRD-A70449690,forskolin,1,0.12602458724589577,0.12602458724589577,0.12602458724589577,0.12602458724589577,1923,1,1,0,TRUE,1893
BRD-K04196797,oxcarbazepine,1,0.12579401233367193,0.12579401233367193,0.12579401233367193,0.12579401233367193,1924,1,1,0,TRUE,1894
BRD-K10211010,BRD-K10211010,1,0.12573113202926461,0.12573113202926461,0.12573113202926461,0.12573113202926461,1925,1,1,0,TRUE,1895
BRD-K10010115,BRD-K10010115,1,0.12572762844974938,0.12572762844974938,0.12572762844974938,0.12572762844974938,1926,1,1,0,TRUE,1896
BRD-A17664363,BRD-A17664363,1,0.12565987583385935,0.12565987583385935,0.12565987583385935,0.12565987583385935,1927,1,1,0,TRUE,1897
BRD-K33384411,SA-419021,1,0.1255371281738664,0.1255371281738664,0.1255371281738664,0.1255371281738664,1928,1,1,0,TRUE,1898
BRD-K92202821,BRD-K92202821,1,0.12552039238062085,0.12552039238062085,0.12552039238062085,0.12552039238062085,1929,1,1,0,TRUE,1899
BRD-A80536908,BRD-A80536908,1,0.1253784344639149,0.1253784344639149,0.1253784344639149,0.1253784344639149,1930,1,1,0,TRUE,1900
BRD-K41775742,BRD-K41775742,1,0.12536602547330258,0.12536602547330258,0.12536602547330258,0.12536602547330258,1931,1,1,0,TRUE,1901
BRD-K02680176,clofilium,1,0.12534577595483481,0.12534577595483481,0.12534577595483481,0.12534577595483481,1932,1,1,0,TRUE,1902
BRD-A18579359,wiskostatin,1,0.12534113728906812,0.12534113728906812,0.12534113728906812,0.12534113728906812,1933,1,1,0,TRUE,1903
BRD-K50659736,BRD-K50659736,1,0.12521975236003513,0.12521975236003513,0.12521975236003513,0.12521975236003513,1934,1,1,0,TRUE,1904
BRD-K18970629,BRD-K18970629,1,0.12508577969653356,0.12508577969653356,0.12508577969653356,0.12508577969653356,1935,1,1,0,TRUE,1905
BRD-K70415218,BRD-K70415218,1,0.12497959231330566,0.12497959231330566,0.12497959231330566,0.12497959231330566,1936,1,1,0,TRUE,1906
BRD-K48519456,penicillin,1,0.12495797401676904,0.12495797401676904,0.12495797401676904,0.12495797401676904,1937,1,1,0,TRUE,1907
BRD-A94793051,gestrinone,1,0.124882374577442,0.124882374577442,0.124882374577442,0.124882374577442,1938,1,1,0,TRUE,1908
BRD-K02175743,BRD-K02175743,1,0.12486685566683683,0.12486685566683683,0.12486685566683683,0.12486685566683683,1939,1,1,0,TRUE,1909
BRD-A70649075,sulconazole,1,0.12486395807159847,0.12486395807159847,0.12486395807159847,0.12486395807159847,1940,1,1,0,TRUE,1910
BRD-A80869209,ticarcillin,1,0.12469922386491654,0.12469922386491654,0.12469922386491654,0.12469922386491654,1941,1,1,0,TRUE,1911
BRD-K50234570,EMF-bca1-16,1,0.12460762809669261,0.12460762809669261,0.12460762809669261,0.12460762809669261,1942,1,1,0,TRUE,1912
BRD-K57732441,BRD-K57732441,1,0.12443760466279868,0.12443760466279868,0.12443760466279868,0.12443760466279868,1943,1,1,0,TRUE,1913
BRD-K20401833,BRD-K20401833,1,0.12427333995309708,0.12427333995309708,0.12427333995309708,0.12427333995309708,1944,1,1,0,TRUE,1914
BRD-K30511626,BRD-K30511626,1,0.12425150201349097,0.12425150201349097,0.12425150201349097,0.12425150201349097,1945,1,1,0,TRUE,1915
BRD-K63388446,BRD-K63388446,1,0.12417495682139484,0.12417495682139484,0.12417495682139484,0.12417495682139484,1946,1,1,0,TRUE,1916
BRD-K46295497,BRD-K46295497,1,0.12413502084310173,0.12413502084310173,0.12413502084310173,0.12413502084310173,1947,1,1,0,TRUE,1917
BRD-A93048969,BRD-A93048969,1,0.12406350050022949,0.12406350050022949,0.12406350050022949,0.12406350050022949,1948,1,1,0,TRUE,1918
BRD-K28452084,BRD-K28452084,1,0.12393601482002577,0.12393601482002577,0.12393601482002577,0.12393601482002577,1949,1,1,0,TRUE,1919
BRD-K80315159,DPPE,1,0.12380685105781847,0.12380685105781847,0.12380685105781847,0.12380685105781847,1950,1,1,0,TRUE,1920
BRD-K84803513,BRD-K84803513,1,0.12372658395711261,0.12372658395711261,0.12372658395711261,0.12372658395711261,1951,1,1,0,TRUE,1921
BRD-A83402799,BRD-A83402799,1,0.12372428577861014,0.12372428577861014,0.12372428577861014,0.12372428577861014,1952,1,1,0,TRUE,1922
BRD-K13688115,medrysone,1,0.12361011684661119,0.12361011684661119,0.12361011684661119,0.12361011684661119,1953,1,1,0,TRUE,1923
BRD-K83932973,YL-62,1,0.12349556634846363,0.12349556634846363,0.12349556634846363,0.12349556634846363,1954,1,1,0,TRUE,1924
BRD-K95858622,BRD-K95858622,1,0.12342694816139023,0.12342694816139023,0.12342694816139023,0.12342694816139023,1955,1,1,0,TRUE,1925
BRD-K79199004,stanozolol,1,0.12334785678939389,0.12334785678939389,0.12334785678939389,0.12334785678939389,1956,1,1,0,TRUE,1926
BRD-K81927853,BRD-K81927853,1,0.1232377243909539,0.1232377243909539,0.1232377243909539,0.1232377243909539,1957,1,1,0,TRUE,1927
BRD-K35862502,pregnenolone,1,0.12316360055124068,0.12316360055124068,0.12316360055124068,0.12316360055124068,1958,1,1,0,TRUE,1928
BRD-K69496360,BRD-K69496360,1,0.12313071245184545,0.12313071245184545,0.12313071245184545,0.12313071245184545,1959,1,1,0,TRUE,1929
BRD-A73847809,BRD-A73847809,1,0.12309391135429357,0.12309391135429357,0.12309391135429357,0.12309391135429357,1960,1,1,0,TRUE,1930
BRD-A76641868,BRD-A76641868,1,0.12309303217486509,0.12309303217486509,0.12309303217486509,0.12309303217486509,1961,1,1,0,TRUE,1931
BRD-K59139557,BRD-K59139557,1,0.12282273715724923,0.12282273715724923,0.12282273715724923,0.12282273715724923,1963,1,1,0,TRUE,1932
BRD-K69097969,VU-0418939-2,1,0.12263515625203067,0.12263515625203067,0.12263515625203067,0.12263515625203067,1964,1,1,0,TRUE,1933
BRD-K76150323,BRD-K76150323,1,0.12263126168403268,0.12263126168403268,0.12263126168403268,0.12263126168403268,1965,1,1,0,TRUE,1934
BRD-K23535251,SA-102695,1,0.12262529084695492,0.12262529084695492,0.12262529084695492,0.12262529084695492,1966,1,1,0,TRUE,1935
BRD-A97739905,ketoprofen,1,0.1224908750863419,0.1224908750863419,0.1224908750863419,0.1224908750863419,1967,1,1,0,TRUE,1936
